monument,monumentLabel,monumentDescription,type,typeLabel,typeDescription,sipa_id,idwlm,gps_coords,locationLabel,localidadeLabel,image
http://www.wikidata.org/entity/Q114708334,Casa Família Magalhães,Casa oitocentista em frente ao edifício na Rua Dr. Brilhante n.º 5,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,25393,,Point(-8.977467 39.55041),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20aproximada%20para%20Casa%20da%20Fam%C3%ADlia%20Magalh%C3%A3es.jpg
http://www.wikidata.org/entity/Q114708355,"Casa na Rua Frei António Brandão, n.º 38 a 44",Casa do século 20 com relevo arquitetónico destacando-se o vão superior em arco perfeito,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,20053,SIPA-20053,Point(-8.982092 39.547529),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20aproximada%20da%20Casa%20na%20Rua%20Frei%20Ant%C3%B3nio%20Brand%C3%A3o%2C%20n.%C2%BA%2038%20a%2044.jpg
http://www.wikidata.org/entity/Q114708412,"Casa na Rua João de Deus, n.º 16 a 18","Casa do século 20 com relevo arquitetónico, destacando-se os remates em relevo",http://www.wikidata.org/entity/Q1498804,residential multi-family,Múltiplas unidades habitacionais separadas para habitantes residenciais contidas em um edifício ou vários edifícios dentro de um complexo,34183,,Point(-8.982528 39.5484),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20frontal%20da%20Casa%20na%20Rua%20Jo%C3%A3o%20de%20Deus%2C%20n.%C2%BA16%20a%2018.jpg
http://www.wikidata.org/entity/Q114708440,Casa na Rua Maria e Oliveira,Casa em Alcobaça com relevo arquitetónico,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,29989,,Point(-8.983366311 39.550392486),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20para%20fachada%20frontal%20com%20o%20L%20do%20edif%C3%ADcio%20na%20Casa%20na%20Rua%20Maria%20e%20Oliveira.jpg
http://www.wikidata.org/entity/Q114708449,Casa na Rua Maria e Oliveira,Casa nas proximidades do CEERIA com relevo arquitetónico,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,29986,,Point(-8.984450616 39.551186548),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20frontal%20com%20corpo%20adossado%20de%20tr%C3%AAs%20%C3%A1guas%20da%20Casa%20na%20Rua%20Maria%20e%20Oliveira.jpg
http://www.wikidata.org/entity/Q114708461,Casa revivalista na Rua Frei António Brandão,Casa do século 20 do estilo revivalismo,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,25395,,Point(-8.982351 39.54725),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Corpo%20de%20tr%C3%AAs%20pisos%20disp%C3%B5e%20de%20varanda%20entre%20al%C3%A7ado%20frontal%20e%20lateral%20direito%20da%20Casa%20revivalista%20na%20Rua%20Frei%20Ant%C3%B3nio%20Brand%C3%A3o.jpg
http://www.wikidata.org/entity/Q114711522,Casa da Doutora Laura Fernandes,,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,763,,Point(-8.519113 41.407406),,Vila Nova de Famalicão e Calendário,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20da%20Doutora%20Laura%20Fernandes.jpg
http://www.wikidata.org/entity/Q114728700,Celeiro do Mosteiro de Alcobaça,Celeiro situado dentro da antiga cerca do Mosteiro da Batalha,http://www.wikidata.org/entity/Q114768,celeiro,edifício para armazenar cereal,33201,SIPA-33201,Point(-8.979148 39.547302),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20aproximada%20do%20al%C3%A7ado%20esquerdo%20do%20Celeiro%20no%20Mosteiro%20de%20Alcoba%C3%A7a%20a%20partir%20da%20Rua%20Dr.%20Francisco%20Zagalo.jpg
http://www.wikidata.org/entity/Q114728756,Cemitério de Alcobaça,Cemitério oitocentista em Alcobaça,http://www.wikidata.org/entity/Q39614,cemitério,local de enterro,25394,,Point(-8.969691 39.553577),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20entrada%20rodeada%20por%20jazigos%20para%20Capela%20do%20Cemit%C3%A9rio%20de%20Alcoba%C3%A7a.jpg
http://www.wikidata.org/entity/Q114728792,Chalé da Cova da Onça,"Chalet edificado entre 1903-1906, influenciado pela tipologia Suíça",http://www.wikidata.org/entity/Q136689,chalé,"Tipo de casa, típica dos Alpes",16215,,Point(-8.974721 39.546911),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20aproximada%20do%20Chal%C3%A9%20da%20Cova%20da%20On%C3%A7a.jpg
http://www.wikidata.org/entity/Q114728806,"Chalé na Rua do Castelo, n.º 152","Chalé construído em 1912, com estilo arquitetónico de arte nova",http://www.wikidata.org/entity/Q3914,escola,instituição destinada ao ensino de alunos sob a direção de professores,16220,SIPA-16220,Point(-8.983717 39.550734),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20principal%20do%20Chal%C3%A9%20na%20Rua%20do%20Castelo%2C%20n.%C2%BA%20152%20com%20anexo%20de%20jardim%20em%20primeiro%20plano.jpg
http://www.wikidata.org/entity/Q114728806,"Chalé na Rua do Castelo, n.º 152","Chalé construído em 1912, com estilo arquitetónico de arte nova",http://www.wikidata.org/entity/Q136689,chalé,"Tipo de casa, típica dos Alpes",16220,SIPA-16220,Point(-8.983717 39.550734),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20principal%20do%20Chal%C3%A9%20na%20Rua%20do%20Castelo%2C%20n.%C2%BA%20152%20com%20anexo%20de%20jardim%20em%20primeiro%20plano.jpg
http://www.wikidata.org/entity/Q114728842,Chalet Fonte Nova,Chalet edificado em 1877 com linguagem arquitetónica de romantismo,http://www.wikidata.org/entity/Q136689,chalé,"Tipo de casa, típica dos Alpes",16222,,Point(-8.984352 39.547285),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20para%20fachada%20principal%20do%20Chalet%20Fonte%20Nova.jpg
http://www.wikidata.org/entity/Q114728968,Cine-Teatro de Alcobaça,"Cine-teatro inaugurado em 1948, desenhado por Ernesto Korrodi e Camilo Korrodi, com capacidade originalmente de 732 pessoas",http://www.wikidata.org/entity/Q24354,teatro,espaço para espetáculos teatrais,10576,,Point(-8.975286 39.550766),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20distante%20para%20fachada%20principal%20e%20lateral%20esquerda%20do%20Cine-Teatro%20de%20Alcoba%C3%A7a.jpg
http://www.wikidata.org/entity/Q114729329,Cooperativa Agrícola de Alcobaça,"Edíficio do inicio do Século 20, que serviu como sede da Cooperativa Agrícola de Alcobaça",http://www.wikidata.org/entity/Q4539,cooperativa,"associação autônoma de pessoas ou organizações, ou tipo de empresa de produtores (agrícolas, artesãos, etc.), de comerciantes ou de consumidores gerida sob o princípio da cooperação",20052,SIPA-20052,Point(-8.982877 39.547249),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/A%20fachada%20da%20Cooperativa%20Agr%C3%ADcola%20de%20Alcoba%C3%A7a%20encontra-se%20preservada%2C%20tendo%20o%20resto%20do%20edif%C3%ADcio%20sido%20demolido.jpg
http://www.wikidata.org/entity/Q114729339,Cruzeiro de Vestiaria,"Cruzeiro edificado em 1866 no lugar de Vestiaria, Alcobaça",http://www.wikidata.org/entity/Q2309609,cruzeiro,"Cruz monumental, normalmente perto de caminhos",30384,,Point(-8.990786 39.552006),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20aproximada%20para%20Cruzeiro%20de%20Vestiaria.jpg
http://www.wikidata.org/entity/Q114729347,"Dispensário da Assistência Nacional aos Tuberculosos, IANT, de Alcobaça",Dispensário de medicação aos tuberculosos edificado em 1953,http://www.wikidata.org/entity/Q4260475,Q4260475,,21182,,Point(-8.971967682 39.550326398),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Enquadramento%20do%20Dispens%C3%A1rio%20da%20Assist%C3%AAncia%20Nacional%20aos%20Tuberculosos%2C%20IANT%2C%20de%20Alcoba%C3%A7a%20junto%20%C3%A0%20Rua%20de%20Leiria.jpg
http://www.wikidata.org/entity/Q114729361,Edifício do Café Portugal,Edíficio multifamiliar com três pisos e janelas de vão retangular. O primeiro piso foi adaptado a Café,http://www.wikidata.org/entity/Q79146420,Q79146420,,25390,SIPA-25390,Point(-8.979373 39.549734),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20principal%20do%20Edif%C3%ADcio%20do%20Caf%C3%A9%20Portugal.jpg
http://www.wikidata.org/entity/Q114729418,"Edifício na Praça 25 de Abril, n.º 73 a 75","Edifício oitocentista habitacional e comercial, com três pisos e trapeira central",http://www.wikidata.org/entity/Q11755959,Q11755959,,25392,SIPA-25392,Point(-8.98001 39.549446),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20distante%20do%20Edif%C3%ADcio%20na%20Pra%C3%A7a%2025%20de%20Abril%2C%20n.%C2%BA%2073%20a%2075.jpg
http://www.wikidata.org/entity/Q114729458,"Edifício na Rua Alexandre Herculano, n.º 41","Edíficio residencial do século XX, destacando-se o portal de inspiração revivalista",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,25391,SIPA-25391,Point(-8.979639 39.549463),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Enquadramento%20do%20Edif%C3%ADcio%20na%20Rua%20Alexandre%20Herculano.jpg
http://www.wikidata.org/entity/Q114729503,"Edifício na Rua Almirante Cândido dos Reis, n.º 1","Edíficio de três pisos com fachada de elementos verticais e vãos retangulares, com edifício adossado do mesmo estilo originalmente de dois pisos",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,29987,,Point(-8.982284295 39.549330228),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Frente%20do%20Ed%C3%ADficio%20na%20Rua%20Almirante%20C%C3%A2ndido%20dos%20Reis%2C%20n.%C2%BA1%20com%20o%20seu%20corpo%20adossado%20%C3%A0%20direita.jpg
http://www.wikidata.org/entity/Q114729569,"Edifício na Rua Almirante Cândido dos Reis, n.º 2","Edifício do século 20, destacando-se o embasamento a sudoeste, onde se ergue escada e varanda",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,29988,,Point(-8.982059795 39.549203691),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20distante%20para%20o%20embasamento%20do%20Ed%C3%ADficio%20na%20Rua%20Almirante%20C%C3%A2ndido%20dos%20Reis%2C%20n.%C2%BA%202.jpg
http://www.wikidata.org/entity/Q114741998,Q114741998,,http://www.wikidata.org/entity/Q9842,escola primária,,22862,,Point(-8.973429 39.55135),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20principal%20da%20Escola%20Prim%C3%A1ria%20de%20Alcoba%C3%A7a.jpg
http://www.wikidata.org/entity/Q114742205,Fábrica Olaria,"Fábrica que iniciou atividade em 1928 e encerrou em 1984, dedicada à produção de olaria",http://www.wikidata.org/entity/Q83405,fábrica,construção industrial onde são produzidos bens de consumo,10596,SIPA-10596,Point(-8.975201 39.546301),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20fachada%20da%20Fabrica%20Olaria%20confinante%20com%20rio%20Alcoa.jpg
http://www.wikidata.org/entity/Q114742244,Fontinha (Alcobaça),"Fonte de espaldar construída em 1806, junto ao Rio Alcoa",http://www.wikidata.org/entity/Q483453,fontanário,peça arquitetônica que ejeta água,23502,,Point(-8.981684 39.554064),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20para%20Fontinha%20de%20Alcoba%C3%A7a.jpg
http://www.wikidata.org/entity/Q114742341,Hospital da Santa Casa da Misericórdia de Alcobaça,"Hospital oitocentista, ampliado em 1953, servindo a população de Alcobaça",http://www.wikidata.org/entity/Q16917,hospital,instituição de cuidados de saúde,21181,,Point(-8.972543 39.55071),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Frente%20do%20Hospital%20da%20Santa%20Casa%20da%20Miseric%C3%B3rdia%20de%20Alcoba%C3%A7a.jpg
http://www.wikidata.org/entity/Q114742408,Jardim Escola João de Deus,"Jardim Escola João de Deus de Alcobaça, pertencente a organização de Jardins de Infância João de Deus",http://www.wikidata.org/entity/Q126807,jardim de infância,,25386,,Point(-8.983186 39.550076),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Entrada%20e%20fachada%20principal%20do%20Jardim%20Escola%20Jo%C3%A3o%20de%20Deus.jpg
http://www.wikidata.org/entity/Q114743450,Palacete da Família Ferro,"Palacete desenhado por Ernesto Korrodi e edificado em 1908, ampliado com mais um piso em 1974",http://www.wikidata.org/entity/Q879050,solar,casa de origem de uma família nobre,16223,,Point(-8.980983 39.550185),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20principal%20do%20Palacete%20da%20Fam%C3%ADlia%20Ferro.jpg
http://www.wikidata.org/entity/Q114743630,Palacete da Família Rino,"Chalet edificado em 1891-92, com estilo arquitetonico de romantismo tardio",http://www.wikidata.org/entity/Q879050,solar,casa de origem de uma família nobre,16217,SIPA-16217,Point(-8.976948 39.549458),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Palacete%20da%20Fam%C3%ADlia%20Rino%20em%202023.jpg
http://www.wikidata.org/entity/Q114743721,Palacete da Quinta Costa Veiga,"Palacete oitocentista, edificado em 1868, e demolido em 2015",http://www.wikidata.org/entity/Q879050,solar,casa de origem de uma família nobre,25384,,Point(-8.98217 39.555213),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Palacete%20da%20Quinta%20Costa%20Veiga%20foi%20demolido%20em%202015.jpg
http://www.wikidata.org/entity/Q114743721,Palacete da Quinta Costa Veiga,"Palacete oitocentista, edificado em 1868, e demolido em 2015",http://www.wikidata.org/entity/Q19860854,imóvel desaparecido,edifício o estructura que já não existe,25384,,Point(-8.98217 39.555213),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Palacete%20da%20Quinta%20Costa%20Veiga%20foi%20demolido%20em%202015.jpg
http://www.wikidata.org/entity/Q114743795,Quinta do Cidral,"Quinta de produção e residencial situada em Vestiaria, Alcobaça",http://www.wikidata.org/entity/Q25339974,quinta,designação de propriedade rural em Portugal,30385,,Point(-8.98887026 39.554106024),,Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Via%20de%20acesso%20%C3%A0%20Quinta%20do%20Cidral.jpg
http://www.wikidata.org/entity/Q114799840,Q114799840,,http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",30108,,Point(-8.91159 39.521963),,Aljubarrota,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20frontal%20da%20Capela%20de%20Nossa%20Senhora%20da%20Piedade.jpg
http://www.wikidata.org/entity/Q114799950,Capela de São Romão,"Capela em Lameira, Aljubarrota",http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",30096,,Point(-8.938031 39.550065),,Aljubarrota,http://commons.wikimedia.org/wiki/Special:FilePath/Frente%20da%20Capela%20de%20S%C3%A3o%20Rom%C3%A3o.jpg
http://www.wikidata.org/entity/Q114800235,Capela do Carvalhal,"Capela seiscentista com alpendre com abertura em arco, situado em Carvalhal, Aljubarrota",http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",30090,,Point(-8.932063 39.549579),,Aljubarrota,http://commons.wikimedia.org/wiki/Special:FilePath/Cruzeiro%20no%20topo%20da%20Capela%20do%20Carvalhal.jpg
http://www.wikidata.org/entity/Q114801093,Casa dos Capitães,"Casa setecentista com dois corpos, um dedicado à casa do capitão-mor e outro seria cavalariças",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,30083,SIPA-30083,Point(-8.932113896 39.566886055),,Aljubarrota,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20da%20Casa%20dos%20Capit%C3%A3es%20virada%20para%20Rua%20D.%20Nuno%20%C3%81lvares%20Pereira.jpg
http://www.wikidata.org/entity/Q114801354,Casa dos Pastéis em Aljubarrota,Casa oitocentista situada na Rua Direita de Aljubarrota,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,30373,,Point(-8.93185758 39.565201599),,Aljubarrota,http://commons.wikimedia.org/wiki/Special:FilePath/Frente%20da%20Casa%20dos%20Past%C3%A9is%20de%20Aljubarrota%20em%202023.jpg
http://www.wikidata.org/entity/Q114801385,"Celeiro dos Frades (Aljubarrota, Alcobaça)",Celeiro isolado no centro da vila de Aljubarrota nas proximidades do Pelourinho de Aljubarrota,http://www.wikidata.org/entity/Q114768,celeiro,edifício para armazenar cereal,30372,,Point(-8.929546391 39.566454178),,Aljubarrota,http://commons.wikimedia.org/wiki/Special:FilePath/Celeiro%20dos%20Frades%20com%20est%C3%A1tua%20da%20Padeira%20de%20Aljubarrota.jpg
http://www.wikidata.org/entity/Q114801385,"Celeiro dos Frades (Aljubarrota, Alcobaça)",Celeiro isolado no centro da vila de Aljubarrota nas proximidades do Pelourinho de Aljubarrota,http://www.wikidata.org/entity/Q181623,armazém,edifício para guardar produtos,30372,,Point(-8.929546391 39.566454178),,Aljubarrota,http://commons.wikimedia.org/wiki/Special:FilePath/Celeiro%20dos%20Frades%20com%20est%C3%A1tua%20da%20Padeira%20de%20Aljubarrota.jpg
http://www.wikidata.org/entity/Q114807035,Cemitério de Aljubarrota,Cemitério inaugurado em 1928 servindo a duas freguesias de Aljubarrota,http://www.wikidata.org/entity/Q39614,cemitério,local de enterro,30095,,Point(-8.93506 39.560114),,Aljubarrota,http://commons.wikimedia.org/wiki/Special:FilePath/Entrada%20com%20Capela%20ao%20fundo%20do%20Cemit%C3%A9rio%20de%20Aljubarrota.jpg
http://www.wikidata.org/entity/Q114807370,Cruzeiro de Lugar de Chãos,"Cruzeiro em Chãos, Aljubarrota, junto da Ermida da Nossa Senhora das Areias",http://www.wikidata.org/entity/Q2309609,cruzeiro,"Cruz monumental, normalmente perto de caminhos",4789,,Point(-8.929072 39.580368),,Aljubarrota,http://commons.wikimedia.org/wiki/Special:FilePath/Cruzeiro%20de%20Ch%C3%A3os%20situa-se%20fronteiro%20%C3%A0%20Ermida%20de%20Nossa%20Senhora%20das%20Areias.jpg
http://www.wikidata.org/entity/Q114807596,Cruzeiro de Olheiros,"Cruzeiro oitocentista próximo de Aljubarrota, junto à Estrada Nacional 8",http://www.wikidata.org/entity/Q371752,cruzeiro,monumento religioso,1806,,Point(-8.922996882 39.569142156),,Aljubarrota,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20aproximada%20do%20Cruzeiro%20em%20Olheiros.jpg
http://www.wikidata.org/entity/Q114807735,Cruzeiro em São Vicente de Aljubarrota,"Cruzeiro em Aljubarrota, fronteiro à Estalagem",http://www.wikidata.org/entity/Q2309609,cruzeiro,"Cruz monumental, normalmente perto de caminhos",30145,,Point(-8.935651 39.562624),,Aljubarrota,http://commons.wikimedia.org/wiki/Special:FilePath/Enquadramento%20do%20Cruzeiro%20de%20S%C3%A3o%20Vicente%20em%20Aljubarrota%20junto%20%C3%A0%20EN%208.jpg
